critic,predicted_critic,percent_diff
0.49,0.64861506,32.370420864650185
0.58,0.5875609,1.3036020870866516
0.39,0.49251992,26.28715771895188
0.42,0.50346106,19.871681644803008
0.56,0.801864,43.19000499589101
0.87,0.85683763,1.512916060699813
0.69,0.75618577,9.592140584752189
0.11,0.236973,115.4300023208965
0.57,0.49667782,12.863541067692264
0.68,0.75094056,10.432435484493471
0.65,0.6587146,1.340706531818093
0.81,0.6349195,21.61487355644321
0.48,0.54046834,12.59756982326508
0.47,0.59242606,26.04809821920193
0.31,0.6738501,117.37100616578132
0.46,0.44781697,2.6484852251799254
0.64,0.60089505,6.110148876905443
0.26,0.4893868,88.22569113511305
0.67,0.5957523,11.08174644299408
0.73,0.5307199,27.298647083648266
0.57,0.5100346,10.52024197160151
0.83,0.8144306,1.8758319946656696
0.51,0.59954286,17.557422787535423
0.85,0.6830705,19.63876696193919
0.78,0.6366538,18.377720392667335
0.79,0.6377262,19.275166113165366
0.49,0.5577234,13.821102648365256
0.68,0.6331885,6.884046161876013
0.42,0.67851436,61.551038424173996
0.76,0.4995168,34.274107217788696
0.84,0.7800536,7.13647433689662
0.29,0.6925422,138.80765355866532
0.72,0.628293,12.737086415290827
0.78,0.68384665,12.327352242592058
0.68,0.5928723,12.812893881517304
0.66,0.4462629,32.38440968773582
0.79,0.7449289,5.705202983904493
0.51,0.72514963,42.18620225494983
0.34,0.5518438,62.307006471297306
0.59,0.6365535,7.890428122827569
0.83,0.757757,8.70397493063685
0.69,0.6149203,10.881113314974128
0.59,0.5556841,5.816255989721261
0.28,0.5564034,98.7154994692121
0.42,0.5486826,30.638707251775838
0.14,0.30536717,118.11940840312411
0.35,0.4876176,39.31931768144881
0.46,0.56966037,23.83920990902444
0.81,0.7115345,12.156234552830831
0.46,0.67757064,47.2979654436526
0.76,0.7295774,4.0029707707856845
0.34,0.36586636,7.607753837809835
0.85,0.7883915,7.248062245986039
0.72,0.68547744,4.79480061266157
0.75,0.5547023,26.039695739746094
0.7,0.58336574,16.662037372589108
0.63,0.72211844,14.621974173046294
0.62,0.64431596,3.9219287133985956
0.54,0.64037526,18.58801047007242
0.75,0.5708512,23.886505762736004
0.34,0.49627197,45.96234349643482
0.6,0.54108137,9.819771846135454
0.55,0.6591045,19.83718655326149
0.97,0.70817864,26.99189284413131
0.39,0.49080998,25.848712065281006
0.96,0.58795154,38.755047818024956
0.8,0.62043595,22.445505857467655
0.76,0.750421,1.2603963676251875
0.34,0.49812925,46.5086025350234
0.6,0.61738217,2.897028128306075
0.8,0.6668578,16.642777621746067
0.65,0.6645787,2.2428732651930554
0.66,0.60275275,8.673826492193978
0.49,0.6821396,39.212158261513224
0.87,0.70657575,18.784396401767072
0.11,0.35299003,220.9000284021551
0.65,0.6345221,2.381218396700349
0.41,0.6822647,66.40602088556058
0.94,0.6003191,36.13626728666589
0.77,0.503637,34.59259534811044
0.3,0.49641222,65.47073920567831
0.38,0.59438807,56.41791255850541
0.43,0.4357443,1.3358803682549072
0.41,0.44699854,9.024033313844269
0.64,0.6338098,0.9672179818153402
0.78,0.6292745,19.323783654433033
0.69,0.678662,1.643188103385586
0.55,0.58590037,6.52733932841907
0.24,0.52168405,117.36835439999899
0.44,0.29105398,33.851368047974326
0.79,0.6714964,15.000456797925736
0.77,0.42719132,44.52060817124008
0.35,0.6365535,81.87243597848077
0.35,0.42561924,21.605498450143003
0.87,0.5014551,42.36147951805729
0.36,0.6519842,81.1067263285319
0.66,0.6368262,3.5111792159803032
0.01,0.23885101,2288.5101079940796
0.58,0.6657926,14.79182489987078
0.85,0.5993512,29.48809090782614
0.47,0.7321075,55.76755746882014
0.45,0.6396253,42.13895797729492
0.63,0.5308861,15.732362913706947
0.81,0.6432958,20.580762403982664
0.24,0.6507285,171.1368848880132
0.85,0.5734368,32.53684745115392
0.74,0.6986691,5.585260004610627
0.67,0.47410953,29.23738351508753
0.51,0.46586645,8.653637942145854
0.8,0.53248763,33.439046144485474
0.51,0.66726756,30.836776658600453
0.81,0.73077273,9.781143989092044
0.67,0.49251992,26.48956490986383
0.47,0.58941954,25.40841356236885
0.61,0.669796,9.80262130987449
0.47,0.40406257,14.029240608215327
0.41,0.5696532,38.939808054668156
0.73,0.53519297,26.685895005317583
0.84,0.68102294,18.92584023021516
0.59,0.6666543,12.992252333689551
0.47,0.64575404,37.39447644416323
0.49,0.5426412,10.743106627950866
0.66,0.8134692,23.25290477637088
0.46,0.5550307,20.6588485966558
0.15,0.4751584,216.77226225535077
0.51,0.63026536,23.581442178464403
0.72,0.5940914,17.48730341593424
0.71,0.6076874,14.410223423595156
0.88,0.9943753,12.997191873463718
0.82,0.6284876,23.35517232011004
0.33,0.6107339,85.07088675643458
0.65,0.60079724,7.569656005272501
0.41,0.7406697,80.65115300620475
0.65,0.67298794,3.536605834960934
0.76,0.5895123,22.43259360915736
0.63,0.7351916,16.697076767209975
0.32,0.67876816,112.11504936218262
0.77,0.6879918,10.650415854020554
0.42,0.37477416,10.768057618822366
0.43,0.455971,6.039768041566363
0.22,0.50321364,128.73347455805
0.43,0.6389692,48.59748441119527
0.49,0.46807826,4.4738253768609475
0.37,0.57585746,55.63715148616482
0.6,0.51943314,13.427809874216713
0.51,0.5278234,3.4947820738250117
0.36,0.6279499,74.4305259651608
0.34,0.54173195,59.33292753556194
0.6,0.7337375,22.289588054021202
0.51,0.5722706,12.209916114807127
0.52,0.47348708,8.944792472399202
0.74,0.6206276,16.13140782794437
0.55,0.4854558,11.735307086597796
0.52,0.5649366,8.641649668033303
0.32,0.5736024,79.25074324011803
0.95,0.8012647,15.656347023813344
0.51,0.71915907,41.01158170139088
0.47,0.39104205,16.79956304266097
0.3,0.6273903,109.13010835647583
0.11,0.5952215,441.1104722456499
0.32,0.4100501,28.140654414892197
0.82,0.62032723,24.350337284367257
0.74,0.7367869,0.4342024390761905
0.43,0.664591,54.5560498570287
0.51,0.60675204,18.97098784353219
0.4,0.6274039,56.850978732109056
0.73,0.5348929,26.726997715153107
0.56,0.43070847,23.087773578507566
0.55,0.69352853,26.096096905795
0.46,0.49061877,6.656253337860103
0.87,0.7823158,10.078644752502441
0.8,0.5439921,32.000987231731415
0.51,0.5490845,7.663624426897832
0.62,0.53336924,13.97270271855016
0.43,0.29067674,32.40075749020244
0.72,0.53327996,25.93333952956729
0.79,0.64376867,18.51029516775397
0.4,0.6588627,64.7156774997711
0.41,0.6309177,53.88237267005736
0.39,0.5295006,35.76938555790827
0.44,0.6108835,38.83715326135809
0.79,0.73144287,7.412295100055168
0.56,0.56412923,0.7373631000518703
0.62,0.66690814,7.565829830784952
0.88,0.7389232,16.03145545179194
0.73,0.6668578,8.649619311502533
0.7,0.61979455,11.457921777452738
0.63,0.3782913,39.95376049526154
0.6,0.44199926,26.333457231521603
0.7,0.6466032,7.628110476902547
0.58,0.59891856,3.26182020121608
0.39,0.3607148,7.509027383266354
0.46,0.58971214,28.198291944420852
0.83,0.46781808,43.63637573747749
0.56,0.6746693,20.47666524137768
0.59,0.66080785,12.001330165539764
0.67,0.6051221,9.683270240897567
0.68,0.5749163,15.45348482973436
0.68,0.7455688,9.642472337273983
0.45,0.48466766,7.703924179077147
0.57,0.3413769,40.10931567141884
0.74,0.5734265,22.509934451128984
0.7,0.6898657,1.4477559498378145
0.55,0.69902116,27.09475647319446
0.65,0.32702398,49.688617999737076
0.6,0.4035864,32.735602060953774
0.67,0.5553521,17.111628091157378
0.71,0.75358284,6.138427492598418
0.35,0.4318508,23.385940279279442
0.38,0.62559307,64.62975426724083
0.86,0.8601383,0.01608105592949601
0.33,0.38031662,15.24745912262887
0.53,0.58760834,10.86949762308372
0.51,0.57816774,13.366222849079206
0.76,0.69708574,8.278192344464754
0.66,0.73677534,11.632627068143897
0.58,0.55201894,4.824320612282582
0.43,0.5135218,19.423672210338506
0.77,0.66456753,13.692528551275082
0.73,0.67345405,7.746021061727443
0.54,0.5270566,2.3969305886162715
0.86,0.6597209,23.288267712260403
0.53,0.60720634,14.567234831036256
0.84,0.6324156,24.712429443995156
0.77,0.59756213,22.394528017415627
1.0,0.96326536,3.673464059829712
0.5,0.532738,6.54759407043457
0.45,0.49065882,9.035293261210121
0.65,0.53462493,17.750010123619667
0.67,0.68516654,2.263662352490775
0.62,0.5511082,11.111583632807578
0.8,0.67179716,16.025355458259586
0.45,0.72419184,60.931520991855194
0.75,0.80129635,6.839513778686523
0.48,0.5604775,16.766144831975307
0.3,0.34424907,14.749689896901453
0.61,0.58590037,3.9507596219172223
0.68,0.6279499,7.654427430208999
0.8,0.6431021,19.612236320972446
0.33,0.52860385,60.18298539248379
0.74,0.582026,21.347837190370303
0.65,0.42390066,34.78451325343206
0.59,0.55270904,6.3205011820389005
0.76,0.6297833,17.133779902207223
0.63,0.7265659,15.327920232500349
0.35,0.465473,32.99228463854109
0.33,0.54467,65.05151083975127
0.55,0.4475813,18.621583418412648
0.76,0.62716985,17.47765164626272
0.54,0.568802,5.333703535574447
0.43,0.40638787,5.491194059682445
0.62,0.5376697,13.279077699107509
0.45,0.48512948,7.8065501319037525
0.66,0.55573153,15.798252279108226
0.71,0.5185472,26.96518629369601
0.72,0.6893029,4.263483153449161
0.34,0.41178328,21.11272882012759
0.91,0.68827176,24.365740555983326
0.67,0.59334177,11.441527195830847
0.72,0.5590104,22.359668546252777
0.79,0.6825091,13.606439964680735
0.83,0.5282663,36.35345654315259
0.64,0.5541812,13.40918466448784
0.35,0.5243586,49.816734450204045
0.69,0.62247443,9.786314204119247
0.24,0.47264975,96.93739712238312
0.72,0.5820346,19.1618627972073
0.58,0.5252428,9.44089560673154
0.49,0.50198114,2.445130445519274
0.52,0.4811402,7.473039168577931
0.69,0.6678437,3.211058049962133
0.44,0.48602438,10.460086302323775
0.66,0.69929326,5.953523606965031
0.37,0.49667782,34.237247544365964
0.84,0.6198459,26.208818242663426
0.63,0.6022579,4.403506763397702
0.59,0.47161704,20.064907962993036
0.48,0.6491779,35.24539768695831
0.81,0.8161099,0.7543081118736672
0.52,0.6784167,30.464755571805508
0.19,0.57559294,202.94365004489296
0.58,0.48297787,16.727953943712954
0.54,0.520892,3.5385140666255306
0.85,0.5801563,31.74631455365349
0.54,0.5438557,0.7140234664634356
0.75,0.69090605,7.879193623860677
0.68,0.5772889,15.10456975768595
0.86,0.57734895,32.86640145057856
0.31,0.5300541,70.98519109910535
0.74,0.76696503,3.643923192410857
0.36,0.46028978,27.858271201451625
0.75,0.61796206,17.605058352152508
0.84,0.51365435,38.85067247209095
0.76,0.6691379,11.955540117464567
0.8,0.7115345,11.058187484741214
0.6,0.45092928,24.84511931737264
0.52,0.63432807,21.986166788981507
0.29,0.50810015,75.20694897092623
0.67,0.7847092,17.120778382714107
0.48,0.525368,9.45166150728862
0.57,0.52534616,7.834007028947788
0.4,0.7299933,82.49832093715668
0.73,0.5432993,25.57543597809256
0.68,0.4535665,33.29904535237481
0.36,0.49517405,37.54834731419882
0.51,0.7369035,44.490880124709186
0.46,0.71720797,55.91477570326431
0.73,0.71720797,1.7523331184909745
0.35,0.48937297,39.82084819248745
0.5,0.65596074,31.192147731781006
0.33,0.38368928,16.269480098377567
0.49,0.7831146,59.81930859234868
0.71,0.71456265,0.6426273936956751
0.42,0.22968584,45.31289452598209
0.82,0.65603477,19.995760045400477
0.61,0.49528164,18.80628906312536
0.7,0.6797513,2.892674718584327
0.8,0.70511955,11.860056221485141
0.91,0.7379485,18.90676073975616
0.92,0.67126936,27.0359394343003
0.47,0.6421276,36.62288797662614
0.7,0.7420679,6.009696211133691
0.64,0.5560928,13.11050020158291
0.83,0.7334744,11.629593515970617
0.5,0.52911747,5.823493003845215
0.51,0.669743,31.322157149221383
0.83,0.61117476,26.364486476024947
0.78,0.60143095,22.893467621925552
0.78,0.73671466,5.549402420337387
0.69,0.5958106,13.650638815285497
0.27,0.5542127,105.26395903693304
0.8,0.7569959,5.375510454177862
0.76,0.72682476,4.365163100393196
0.69,0.5724501,17.036217191944946
0.26,0.54392344,109.20132215206439
0.63,0.51708823,17.922502472287132
0.78,0.77203405,1.0212757648565864
0.47,0.6818494,45.0743446958826
0.71,0.5970596,15.907097534394596
0.38,0.3879568,2.093894230692009
0.57,0.5743629,0.7654164966784112
0.81,0.56362146,30.417103531919885
0.21,0.49641222,136.38677029382617
0.76,0.46405262,38.94044505922418
0.56,0.60947794,8.835345932415542
0.43,0.5286356,22.9385165281074
0.77,0.7592837,1.3917244874037729
0.53,0.4893868,7.662868499755864
0.86,0.73229074,14.84991339750068
0.43,0.5186288,20.6113432728967
0.65,0.6660523,2.4695818240825913
0.73,0.6825091,6.505599413832571
0.64,0.5131918,19.813778251409534
0.67,0.54664314,18.411471950474073
0.74,0.62743926,15.210910745569178
0.75,0.60398644,19.46847438812256
0.66,0.7639025,15.74280081373272
0.38,0.42894405,12.88001349097804
0.7,0.14577676,79.17474806308746
0.73,0.5327385,27.022122356989613
0.64,0.61327106,4.176397249102594
0.64,0.52675015,17.69528947770596
0.52,0.5945363,14.333904706514796
0.51,0.5184205,1.6510818518844288
0.73,0.54443455,25.419925010367617
0.52,0.4399913,15.386289358139042
0.51,0.4023267,21.1124111624325
0.39,0.5850075,50.0019201865563
0.53,0.53968954,1.828215257176808
0.72,0.70300764,2.360050214661489
0.94,0.86927474,7.523964313750566
0.62,0.574636,7.316777013963269
0.4,0.46870804,17.177009582519524
0.4,0.53107923,32.76980817317962
0.65,0.629287,3.186614696796127
0.28,0.52374506,87.05180713108605
0.71,0.65822595,7.292119214232534
0.64,0.5461234,14.668221026659014
0.68,0.6271052,7.778650522232063
0.72,0.9443298,31.156916419665023
0.62,0.5369859,13.389375132899131
0.66,0.6076874,7.926149440534192
0.64,0.5347736,16.441626846790317
0.89,0.71552193,19.604277342892765
0.67,0.7121211,6.286735677007413
0.49,0.68683493,40.17039415787677
0.61,0.6365535,4.353037036833218
0.55,0.5427019,1.3269272717562668
0.7,0.5460156,21.997768538338793
0.63,0.60004395,4.754928180149624
0.76,0.8868301,16.688169931110583
0.46,0.58767927,27.756362376005747
0.47,0.46166396,1.7736252318037262
0.48,0.68036276,41.74224187930425
0.74,0.6861133,7.2819867649593855
0.62,0.5400848,12.889551731847948
0.76,0.6837661,10.030772811488102
0.67,0.5508806,17.77901329211335
0.68,0.70856047,4.200068642111378
0.24,0.39659262,65.24692376454672
0.53,0.5902355,11.36518334442714
0.54,0.66456753,23.06806113984849
0.38,0.46605396,22.64577965987356
0.49,0.39379996,19.632661099336584
0.62,0.60444725,2.508508774542039
0.64,0.71073985,11.053101718425747
0.66,0.6786021,2.8184999119151675
0.21,0.3430236,63.34457056862968
0.4,0.4886576,22.164398431777947
0.85,0.6453831,24.072574166690597
0.67,0.72928405,8.848365385140939
0.59,0.57583135,2.4014654806104705
0.41,0.8298397,102.39992839534109
0.5,0.67876816,35.753631591796875
0.35,0.5636442,61.04119164603099
0.67,0.6783913,1.2524295209059015
0.9,0.69295835,23.004627227783207
0.52,0.61351824,17.984276551466717
0.79,0.7301021,7.5820098949384125
0.72,0.5856429,18.660711910989544
0.63,0.5436151,13.711888449532646
0.66,0.54694396,17.12970264030226
0.78,0.76558274,1.848366627326382
0.7,0.58494484,16.436450822012763
0.47,0.56436133,20.07687954192467
0.41,0.6268485,52.889882645955915
0.39,0.6293346,61.367853482564286
0.67,0.639598,4.537610153653734
0.34,0.361499,6.323238681344416
0.9,0.6274214,30.286513434516063
0.75,0.5928723,20.95035711924235
0.47,0.57372844,22.069881317463334
0.41,0.4876176,18.931124850017277
0.72,0.468679,34.90569293498992
0.84,0.699126,16.770713669913153
0.16,0.37689483,135.55926978588104
0.56,0.66761786,19.217474545751287
0.62,0.43503392,29.83323912466726
0.71,0.6462735,8.975564258199338
0.73,0.7023957,3.7814140319824197
0.13,0.39145273,201.11748438615064
0.59,0.66726756,13.096196772688533
0.85,0.6207777,26.96732633254107
0.39,0.3759628,3.5992836340879815
0.61,0.6784167,11.215857208752244
0.62,0.48445457,21.862165774068526
0.64,0.7351916,14.873684942722317
0.54,0.4033227,25.31061172485352
0.36,0.39701277,10.281325048870515
0.42,0.5126117,22.050401710328607
0.76,0.6336416,16.62610518304925
0.36,0.4110716,14.186555147171026
0.69,0.53715426,22.151556913403493
0.67,0.5307199,20.788078165766024
0.63,0.59891856,4.933562354435997
0.27,0.6279499,132.57403462021438
0.69,0.5665391,17.89288278939067
0.49,0.5145268,5.005466208166007
0.7,0.5218115,25.455502101353233
0.56,0.43531185,22.265740377562395
0.67,0.58716273,12.363771182387627
0.56,0.56440306,0.7862601961408247
0.53,0.49356425,6.8746701726373685
0.7,0.5757877,17.744610990796765
0.43,0.520664,21.084645737049193
0.44,0.5271803,19.813707741824064
0.42,-0.00020346045,100.0484429654621
0.26,0.5743891,120.91888464414156
0.47,0.5151413,9.604533682478241
0.79,0.7235929,8.405964887594878
0.62,0.78242457,26.197511149990945
0.65,0.7786369,19.790288118215706
0.54,0.64617294,19.661655690934914
0.31,0.32830727,5.905571291523596
0.5,0.6477055,29.541099071502686
0.53,0.55266875,4.277122695490994
0.76,0.64797395,14.740269121370817
0.49,0.44580704,9.018971482101751
0.7,0.53300476,23.85646275111607
0.72,0.68732506,4.538186060057742
0.82,0.54659796,33.34171248645317
0.5,0.45263457,9.473085403442383
0.52,0.54159015,4.151952725190379
0.81,0.6136994,24.234644866284036
0.83,0.5630749,32.159652192908595
0.65,0.5495487,15.454048376816973
0.65,0.5063783,22.09564722501315
0.33,0.32436526,1.707497510043062
0.82,0.7154381,12.751447863695093
0.55,0.67320335,22.400608929720782
0.4,0.5473097,36.827424168586724
0.51,0.5580448,9.420547298356597
0.69,0.7467983,8.231634333513794
0.31,0.41804284,34.85252857208252
0.61,0.6141915,0.6871266443221318
0.71,0.45744145,35.571626878120526
0.36,0.2616098,27.3306131362915
0.27,0.7110639,163.3570079450254
0.33,0.56002617,69.70489964340672
0.29,0.3583511,23.5693487627753
0.6,0.67968464,13.2807731628418
0.66,0.43708187,33.77547372471203
0.47,0.5256349,11.83720953921055
0.66,0.71915907,8.963494951074768
0.82,0.5547479,32.347819572541766
0.56,0.2636466,52.92024953024729
0.37,0.43683255,18.062850591298698
0.57,0.4856512,14.798035956265625
0.52,0.33769244,35.05914623920734
0.52,0.5549939,6.729601438228897
0.19,0.48341262,154.42769652918764
1.0,0.8280734,17.19266176223755
0.46,0.45465147,1.1627228363700577
0.55,0.53314644,3.0642834576693527
0.94,0.9467204,0.7149384376850592
0.69,0.73290783,6.218526328819394
0.87,0.7065956,18.78211498260498
0.78,0.7592837,2.655933147821674
0.73,0.566907,22.341508408115335
0.66,0.5533511,16.15892359704683
0.57,0.5578523,2.131170557256322
0.28,0.5321879,90.0670996734074
0.77,0.64479643,16.260203757843417
0.54,0.45514488,15.713910703305851
0.62,0.67247814,8.464216032335836
0.82,0.75593823,7.812410738410013
0.82,0.600949,26.71353787910647
0.5,0.6092833,21.85666561126709
0.71,0.7685842,8.251294619600543
0.72,0.43070847,40.17937944995032
0.58,0.5846536,0.8023475778514011
0.76,0.52785945,30.54480929123728
0.35,0.6514269,86.12197467259
0.62,0.5539559,10.652272162898894
0.8,0.75618577,5.4767787456512504
0.86,0.79622066,7.416202301202817
0.24,0.3990667,66.2777860959371
0.56,0.6399698,14.280326025826579
0.66,0.6326026,4.151125387711963
0.63,0.6067453,3.691221797277058
1.0,0.8376737,16.232627630233765
0.43,0.63242763,47.07619367643844
0.87,0.78088135,10.243523531946643
0.63,0.6447389,2.339509933713882
0.42,0.48297787,14.99473026820592
0.61,0.47348708,22.379167353520625
0.46,0.49930215,8.543945395428198
0.67,0.6691379,0.1286723720493661
0.65,0.5798643,10.790104132432207
0.9,0.9056936,0.6326211823357452
0.54,0.5521566,2.2512272552207597
0.87,0.7271071,16.42447038628589
0.47,0.48663193,3.5387084839191902
0.68,0.56004035,17.641124304603135
0.67,0.56732446,15.324707529438081
0.53,0.672258,26.841135744778608
0.82,0.7083279,13.618550067994647
0.64,0.65868944,2.9202248901128747
0.77,0.6275505,18.499937305202735
0.44,0.7433216,68.9367267218503
0.94,0.80779165,14.064718053695998
0.56,0.7509907,34.10548014300208
0.66,0.6133001,7.075744686704699
0.49,0.45182192,7.791444233485629
0.08,0.6618896,727.3620158433915
0.45,0.5854468,30.099283324347596
0.9,0.68769515,23.589428265889488
0.81,0.6888286,14.959433638019332
0.71,0.74359864,4.732202811979917
0.34,0.5181281,52.39061678157132
0.58,0.5146706,11.263687857266126
0.74,0.66300136,10.405221823099495
0.69,0.57620174,16.49250189463297
0.56,0.5926145,5.824012841497138
0.64,0.5613609,12.287360057234766
0.66,0.6051221,8.314834941517228
0.44,0.44287473,0.6533476439389311
0.87,0.71813285,17.455993849655677
0.78,0.69161576,11.33131277866853
0.76,0.6344305,16.52229898854306
0.54,0.5557632,2.9191083378261924
0.32,0.5635009,76.09402537345886
0.68,0.67876816,0.18115324132583438
0.32,0.64037526,100.11726766824722
0.85,0.5673306,33.25522366692038
0.66,0.62618786,5.12305136882898
0.87,0.5854789,32.70357449849447
0.73,0.5821003,20.260236687856175
0.41,0.61285806,49.47757488343775
0.34,0.5976544,75.78070654588585
0.75,0.672258,10.365597407023111
0.71,0.5661726,20.25738031091824
0.37,0.3727479,0.7426751626504446
0.51,0.5019623,1.5760188009224703
0.68,0.4791425,29.537869551602537
0.76,0.67126936,11.675084578363519
0.61,0.3632558,40.449869046445755
0.69,0.6705192,2.823308239812429
0.11,0.22709608,106.45098252729936
0.63,0.52019656,17.42911792936779
0.46,0.85483414,85.83350855371226
0.38,0.6660523,75.27691627803601
0.57,0.42598617,25.26558407566003
0.53,0.5508806,3.9397379137434996
0.71,0.68165344,3.992473239630036
0.82,0.627029,23.533048571609868
0.41,0.6974791,70.11686069209402
0.51,0.6852873,34.37005819058886
0.36,0.52225393,45.07053626908196
0.7,0.5354828,23.502453735896516
0.49,0.46346742,5.414812418879293
0.57,0.48512948,14.889565685339134
0.61,0.6282452,2.9910122761960913
0.73,0.70777136,3.045019058332049
0.51,0.51501775,0.9838721331428062
0.17,0.23688196,39.34232732828925
0.59,0.5184205,12.132115687354132
0.74,0.57522666,22.26666695362813
0.85,0.6898359,18.842834584853225
0.72,0.5724501,20.493041475613907
0.64,0.58760834,8.18619728088379
0.52,0.5772219,11.004205850454474
0.7,0.6174435,11.79378543581281
0.41,0.559947,36.57244240365378
0.93,0.68010217,26.87073446089222
0.87,0.5696532,34.52261919262765
0.44,0.5287443,20.169154622338034
0.45,0.58055675,29.012611177232525
0.34,0.5391456,58.572232022004954
0.84,0.74554545,11.24458965801057
0.65,0.2861153,55.98226327162522
0.89,0.7944793,10.73266174016374
0.56,0.4791425,14.43884159837451
0.61,0.61847043,1.3885951433025445
0.78,0.54383796,30.27718403400519
0.87,0.7907879,9.104841879044455
0.66,0.6801871,3.0586524443192866
0.8,0.68970656,13.786679506301883
0.49,0.5429552,10.807187703191019
0.5,0.601405,20.281004905700684
0.24,0.3202123,33.42179358005524
0.9,0.59411347,33.9873923195733
0.82,0.641232,21.80097393873261
0.84,0.59270626,29.439730587459742
0.72,0.55325097,23.159587714407174
0.3,0.49627197,65.42398929595947
0.38,0.48796284,28.411274207265752
0.86,0.58720213,31.72068235486053
0.66,0.43419677,34.21261057709203
0.44,0.35379064,19.59303617477417
0.37,0.48255426,30.42006943676923
0.5,0.50863,1.7259955406188965
0.75,0.5782546,22.899389266967773
0.67,0.64785403,3.305368636971095
0.66,0.76696503,16.206822973309134
0.66,0.6121196,7.2546037760647915
0.59,0.51248795,13.137635942232805
0.37,0.58879095,59.13269004306278
0.95,0.75935096,20.068320475126566
0.58,0.60947794,5.082402969228817
0.84,0.5795992,31.000095038186934
0.51,0.37796795,25.888636532951804
0.74,0.63432807,14.27999090504002
0.35,0.41551512,18.718607085091733
0.48,0.48445457,0.9280358751614926
0.69,0.5802065,15.912099506544024
0.52,0.59539735,14.499490994673504
0.55,0.59637177,8.431230891834597
0.53,0.70607626,33.22193667573748
0.37,0.666589,80.15919504938898
0.61,0.5351687,12.2674250211872
0.89,0.65139633,26.809400654910654
0.49,0.5729859,16.935895413768534
0.46,0.7039154,53.02509069442748
0.82,0.678662,17.23634120894641
0.87,0.734097,15.6210340302566
0.55,0.46622372,15.23205150257458
0.37,0.68176746,84.26147667137353
0.44,0.60808665,38.20151036435907
0.89,0.8508244,4.401751046770076
0.81,0.6499578,19.758299250661597
0.81,0.72419184,10.593599448969341
0.55,0.53899,2.0018144087358034
0.72,0.712095,1.0979135831197067
0.4,0.58131456,45.32864093780516
0.56,0.4913156,12.265070847102582
0.55,0.45744145,16.82882742448287
0.72,0.72233427,0.3242035706838009
0.51,0.67709535,32.76379482418883
0.12,0.31748408,164.57006732622784
0.56,0.71946245,28.47543827125003
0.83,0.647264,22.016385089920224
0.74,0.5523222,25.361863664678626
0.68,0.44552076,34.482241378111
0.58,0.5560928,4.121931256919065
0.63,0.59058493,6.256359720986987
0.27,0.44333237,64.19717559108027
0.75,0.5876801,21.64265314737956
0.65,0.54448664,16.232824325561527
0.91,0.73792714,18.909105625781386
0.82,0.7084472,13.603997812038509
0.54,0.4771449,11.639833891833275
0.69,0.6827272,1.0540264240209531
0.58,0.6760967,16.56839272071576
0.05,0.41415596,728.3119201660156
0.72,0.6138445,14.743817514843407
0.63,0.6432014,2.0954620270501993
0.72,0.74340475,3.250659174389313
0.62,0.5073563,18.168340959856586
0.63,0.68429184,8.617752317398313
0.86,0.62878704,26.88522782436637
0.89,0.5904067,33.66216675619061
0.69,0.71397495,3.4746308257614436
0.55,0.49468982,10.056395964189017
0.69,0.48646557,29.49774299842723
0.71,0.52747834,25.70727643832354
0.62,0.52026016,16.087071741780928
0.49,0.4988268,1.8013881177318358
0.65,0.66371673,2.1102666854858363
0.57,0.425161,25.41035016377766
0.71,0.48367774,31.876373962617254
0.53,0.664591,25.394531016079878
0.51,0.24032469,52.87751158078512
0.51,0.52984345,3.8908724691353576
0.5,0.58057207,16.114413738250732
0.65,0.6263018,3.6458730697631867
0.76,0.53935975,29.031612057434884
0.84,0.6361296,24.270283608209517
0.36,0.4881826,35.606278975804656
0.89,0.50905854,42.802411786625896
0.46,0.4942398,7.443436332370919
0.81,0.59802896,26.16926446373081
0.42,0.5492664,30.777713798341303
0.63,0.42602712,32.37664775242881
0.54,0.468679,13.207590579986578
0.34,0.57295233,68.51539120954624
0.83,0.7061105,14.926448500300024
0.74,0.59873176,19.090303214820654
0.38,0.3759628,1.0624226770902947
0.82,0.6668578,18.67588060658152
0.38,0.52698475,38.68019769066258
0.33,0.5777953,75.08949294234766
0.68,0.5795908,14.766059202306417
0.52,0.5458146,4.964341108615578
0.67,0.5796654,13.482772770212662
0.62,0.5013588,19.13567627629926
0.82,0.59317696,27.66134622620373
0.29,0.36974758,27.49916520611994
0.37,0.6780621,83.26002198296625
0.35,0.57083595,63.095985140119296
0.29,0.5968185,105.79948507506273
0.52,0.616389,18.5363416488354
0.73,0.5725484,21.568713776052814
0.24,0.5080469,111.68621877829234
0.78,0.73616403,5.6199957162906
0.53,0.47434926,10.50013956033959
0.71,0.58019704,18.282107568122967
0.47,0.37157613,20.9412488531559
0.58,0.6784167,16.968401547135986
0.38,0.64094627,68.67007079877351
0.75,0.7115345,5.128733317057292
0.67,0.79806286,19.11385984563115
0.55,0.5427323,1.321400295604367
0.25,0.4564675,82.58700370788574
0.81,0.7045774,13.01513748404421
0.5,0.7168094,43.361878395080566
0.83,0.57928956,30.206077644623903
0.6,0.4081719,31.97135130564371
0.54,0.6544392,21.192446461430293
0.84,0.5403325,35.67470283735366
0.53,0.20901461,60.56328123470522
0.78,0.63831776,18.16438925571931
0.55,0.57977796,5.4141738198020155
0.11,0.49080998,346.19088823145086
0.3,0.47655833,58.85277589162191
